Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
3035248922438258,1 to 12 Years,M.Com,$60K-$126K,Moscow,Russia,61.524,105.3188,Full-Time,82358,2021-10-05,Male,Abigail Nelson,530.252.3430x01874,Event Planner,Event Coordinator,Internships.com,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Event planning Vendor coordination Budget management Marketing and promotion Logistics,"Plan and coordinate events, including logistics, vendor management, and timelines. Communicate with clients to understand event goals and preferences. Ensure smooth event execution.",Illinois Tool Works,"{""Sector"":""Industrial Machinery"",""Industry"":""Industrial Machinery"",""City"":""Glenview"",""State"":""Illinois"",""Zip"":""60025"",""Website"":""www.itw.com"",""Ticker"":""ITW"",""CEO"":""Scott Santi""}"
1390288401796880,2 to 10 Years,BA,$58K-$101K,Yerevan,Armenia,40.0691,45.0382,Temporary,131217,2022-01-01,Male,Daniel Cochran,001-347-226-4022x1804,Environmental Consultant,Environmental Compliance Officer,Glassdoor,"Environmental Compliance Officers ensure that organizations adhere to environmental regulations and standards. They conduct audits, develop compliance programs, and oversee efforts to minimize environmental impact and maintain regulatory compliance.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Environmental compliance Regulatory requirements Environmental impact assessments Reporting Environmental regulations Auditing,Ensure compliance with environmental laws and regulations. Conduct environmental assessments and audits. Develop and implement compliance strategies.,Textron,"{""Sector"":""Aerospace & Defense"",""Industry"":""Aerospace & Defense"",""City"":""Providence"",""State"":""Rhose Island"",""Zip"":""2903"",""Website"":""www.textron.com"",""Ticker"":""TXT"",""CEO"":""Scott C. Donnelly""}"
370773818449570,2 to 12 Years,B.Tech,$57K-$115K,Prague,Czech Republic,49.8175,15.473,Intern,21355,2023-08-04,Female,Elizabeth Bishop,+1-556-370-4380x134,UX/UI Designer,Interaction Designer,Stack Overflow Jobs,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,"Work on interaction design, defining how users interact with digital products and ensuring a seamless user journey. Create wireframes and prototypes to illustrate interactions. Collaborate with developers to implement interaction designs.",Regeneron Pharmaceuticals,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Tarrytown"",""State"":""New York"",""Zip"":""10591"",""Website"":""www.regeneron.com"",""Ticker"":""REGN"",""CEO"":""Leonard S. Schleifer""}"
883295996923362,5 to 11 Years,M.Com,$59K-$105K,Havana,Cuba,21.5218,-77.7812,Temporary,103526,2022-12-24,Both,Rachael Roberts,523-978-2817x990,Data Analyst,Business Intelligence Analyst,Snagajob,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,KION Group AG,"{""Sector"":""Manufacturing"",""Industry"":""Industrial Manufacturing"",""City"":""Frankfurt"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.kiongroup.com"",""Ticker"":""KGX"",""CEO"":""Gordon Riske""}"
1888787838814992,1 to 12 Years,M.Com,$63K-$88K,Georgetown,Guyana,4.8604,-58.9302,Part-Time,37631,2023-06-13,Both,Jeremy Schmidt,(591)515-3051,Financial Analyst,Financial Planner,CareerBuilder,"Financial Planners help clients achieve their financial goals by providing personalized financial advice and investment strategies. They assess clients financial situations, develop financial plans, and offer recommendations on savings, investments, and retirement planning.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Financial planning Investment strategy Retirement planning Tax knowledge,"Assist clients with financial planning, investment strategies, and retirement planning. Conduct comprehensive financial assessments. Provide personalized financial advice and recommendations.",Farmers Insurance Exchange,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Mutual)"",""City"":""Woodland Hills"",""State"":""California"",""Zip"":""91367"",""Website"":""www.farmers.com"",""Ticker"":"""",""CEO"":""Raul Vargas""}"
525914814455547,1 to 13 Years,B.Tech,$63K-$118K,Damascus,Syrian Arab Republic,34.8021,38.9968,Contract,82013,2022-05-24,Female,Amanda Rogers,001-440-548-8526x44422,UX Researcher,Usability Analyst,Jobs2Careers,Evaluate and improve the usability of websites and applications through user testing and analysis.,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Usability evaluation User interface assessment Usability testing tools and techniques,Focus on usability testing of digital products and websites. Create test plans and scenarios. Gather and analyze usability data to identify areas for improvement.,EnLink Midstream,"{""Sector"":""Energy"",""Industry"":""Pipelines"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75201"",""Website"":""www.enlink.com"",""Ticker"":""ENLC"",""CEO"":""Jesse Arenivas""}"
1960346647260479,2 to 9 Years,B.Com,$64K-$82K,Brussels,Belgium,50.5039,4.4699,Temporary,90365,2021-10-23,Female,William Fisher,(517)353-5960x648,Aerospace Engineer,Systems Engineer,SimplyHired,Systems Engineers design and manage complex systems and infrastructure. They integrate various components and technologies to ensure optimal system performance and reliability.,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Systems engineering System architecture Integration testing Troubleshooting Technical documentation Configuration management,Work on aerospace systems integration and optimization. Address system safety and reliability. Collaborate with multidisciplinary teams.,PBF Energy,"{""Sector"":""Energy"",""Industry"":""Petroleum Refining"",""City"":""Parsippany"",""State"":""New Jersey"",""Zip"":""7054"",""Website"":""www.pbfenergy.com"",""Ticker"":""PBF"",""CEO"":""Thomas J. Nimbley""}"
3055490059913078,0 to 15 Years,B.Tech,$59K-$85K,Stockholm,Sweden,60.1282,18.6435,Full-Time,113181,2023-05-14,Both,Brooke Diaz,397.488.7627x3026,Content Writer,Copywriter,Monster,"Copywriters create compelling written content for various mediums, such as advertising, websites, and marketing materials. They craft persuasive and engaging messages that resonate with target audiences.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Copywriting Content creation SEO Marketing strategies Creativity,"Create engaging and persuasive content for marketing materials, websites, blog posts, and social media. Conduct keyword research and SEO optimization. Proofread and edit content for accuracy and clarity.",Clorox Company,"{""Sector"":""Consumer Goods/Homecare"",""Industry"":""Consumer Goods"",""City"":""Oakland"",""State"":""CA"",""Zip"":""94612"",""Website"":""https://www.thecloroxcompany.com/"",""Ticker"":""CLX"",""CEO"":""Linda Rendle""}"
672665969205199,0 to 14 Years,BCA,$55K-$115K,Singapore,Singapore,1.3521,103.8198,Full-Time,81433,2022-05-31,Male,Paul Klein,994-268-1156x112,Mechanical Designer,HVAC Systems Designer,Stack Overflow Jobs,"Design and optimize heating, ventilation, and air conditioning (HVAC) systems for buildings, focusing on energy efficiency and comfort.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",HVAC system design Load calculations Energy efficiency AutoCAD or similar software Mechanical engineering principles Collaboration with architects and engineers Regulatory compliance Problem-solving Attention to detail Communication skills,"Specialize in designing heating, ventilation, and air conditioning (HVAC) systems. Calculate load requirements and select HVAC equipment. Ensure energy efficiency and compliance.","Harley-Davidson, Inc.","{""Sector"":""Automotive/Motorcycles"",""Industry"":""Automotive"",""City"":""Milwaukee"",""State"":""WI"",""Zip"":""53208"",""Website"":""https://www.harley-davidson.com/"",""Ticker"":""HOG"",""CEO"":""Jochen Zeitz""}"
1760631204976425,4 to 15 Years,BCA,$57K-$80K,Ṣo Tom̩,Sao Tome and Principe,0.1864,6.6131,Full-Time,13484,2022-09-23,Female,Frank Cabrera,(636)484-0738,Architect,Sustainable Design Specialist,Glassdoor,"Sustainable Design Specialists incorporate eco-friendly practices into architectural designs, promoting energy efficiency and environmental sustainability.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Sustainable design principles Energy efficiency LEED certification Green building materials Environmental impact assessment,Focus on sustainable and eco-friendly architectural practices. Integrate green building technologies and materials into architectural designs. Advise on energy-efficient building solutions.,Rentokil Initial,"{""Sector"":""Business Services"",""Industry"":""Business Services - Pest Control"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.rentokil-initial.com"",""Ticker"":""RTO.L"",""CEO"":""Andy Ransom""}"
222725026069350,3 to 12 Years,BA,$56K-$90K,Beijing,China,35.8617,104.1954,Part-Time,79116,2023-06-12,Both,Jeffrey Taylor,+1-301-311-9746x7286,Urban Planner,Transportation Planner,FlexJobs,"Transportation Planners design and manage transportation systems. They optimize traffic flow, plan public transit routes, and enhance overall transportation efficiency.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Transportation planning Traffic engineering GIS proficiency Public transportation Project management,Specialize in transportation infrastructure and traffic management. Design efficient transportation networks. Address traffic congestion and improve public transit systems.,News Corp.,"{""Sector"":""Media"",""Industry"":""Publishing, Printing"",""City"":""New York"",""State"":""New York"",""Zip"":""10036"",""Website"":""www.newscorp.com"",""Ticker"":""NWSA"",""CEO"":""Robert J. Thomson""}"
2382234439249782,2 to 12 Years,B.Tech,$63K-$113K,Rome,Italy,41.8719,12.5674,Part-Time,111987,2023-03-02,Female,Michael Lewis,985-783-9757x391,Data Scientist,Data Engineer,FlexJobs,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing","Design, build, and maintain data pipelines and ETL (Extract, Transform, Load) processes. Ensure data accessibility and availability for analytics and reporting. Collaborate with data scientists and analysts.",Indiabulls Housing Finance,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Gurugram"",""State"":""HR"",""Zip"":""122 001"",""Website"":""www.indiabullshomeloans.com"",""Ticker"":""IBULHSGFIN"",""CEO"":""Sameer Gehlaut""}"
2385693236081118,2 to 8 Years,BCA,$64K-$104K,Kuala Lumpur,Malaysia,4.2105,101.9758,Intern,67030,2022-08-16,Both,Kimberly Stone,+1-520-551-4727x863,Data Analyst,Data Scientist,Snagajob,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Fuchs Petrolub SE,"{""Sector"":""Lubricants"",""Industry"":""Chemicals"",""City"":""Mannheim"",""State"":""Baden-W rttemberg"",""Zip"":""68165"",""Website"":""https://www.fuchs.com/group/"",""Ticker"":""FPE"",""CEO"":""Stefan Fuchs""}"
449662099785766,4 to 10 Years,B.Com,$60K-$126K,Lom̩,Togo,8.6195,0.8248,Part-Time,53300,2022-09-13,Male,George Brady,833-709-4653,Research Scientist,Research Analyst,Snagajob,"Research Analysts conduct research, collect data, and analyze information to support business decision-making. They generate reports and recommendations based on their findings to aid in strategic planning.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Data collection and analysis Market research tools and techniques Survey design and analysis Qualitative and quantitative research methods Report writing and presentation skills,"Collect and compile data from various sources. Assist in the preparation of research proposals and project documentation. Support research activities, literature reviews, and data validation.",Lloyds Banking Group,"{""Sector"":""Financial Services"",""Industry"":""Banking"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.lloydsbankinggroup.com"",""Ticker"":""LLOY"",""CEO"":""Charlie Nunn""}"
2008723305409818,4 to 14 Years,B.Tech,$55K-$93K,Managua,Nicaragua,12.8654,-85.2072,Contract,29255,2022-08-09,Both,Hailey Yang,001-722-730-9367x171,Product Designer,Industrial Designer,Dice,"An Industrial Designer creates and improves product designs, focusing on aesthetics, functionality, and user experience to produce innovative and marketable products.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Industrial design principles CAD and 3D modeling Prototyping and testing,"Focus on the physical design and aesthetics of products. Develop product concepts, sketches, and 3D models. Collaborate with engineers for product feasibility.",Halliburton,"{""Sector"":""Energy"",""Industry"":""Oil and Gas Equipment, Services"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77032"",""Website"":""www.halliburton.com"",""Ticker"":""HAL"",""CEO"":""Jeffrey A. Miller""}"
2444116158677492,0 to 12 Years,BBA,$61K-$91K,Sri Jayawardenepura Kotte,Sri Lanka,7.8731,80.7718,Temporary,68989,2023-07-13,Female,Ryan Compton,830.830.8790x3027,Legal Assistant,Paralegal,Jobs2Careers,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Legal research Document drafting Case management E-filing Legal databases (e.g., LexisNexis) Client communication Deposition preparation Trial support Ethics and confidentiality Attention to detail Communication skills Legal software proficiency","Assist lawyers in legal research, document preparation, and case management. Draft legal documents and pleadings. Organize and maintain case files.",Aviva,"{""Sector"":""Financial Services"",""Industry"":""Insurance"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.aviva.com"",""Ticker"":""AV"",""CEO"":""Amanda Blanc""}"
2605762882955889,0 to 15 Years,MCA,$62K-$107K,Libreville,Gabon,-0.8037,11.6094,Intern,96266,2022-05-23,Female,Erik Turner,442-351-8131x0835,Digital Marketing Specialist,Social Media Manager,Internships.com,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",Kainos Group,"{""Sector"":""Technology and Software"",""Industry"":""Information Technology"",""City"":""Belfast"",""State"":""Northern Ireland"",""Zip"":""BT7 1NR"",""Website"":""https://www.kainos.com/"",""Ticker"":""KNOS"",""CEO"":""Brendan Mooney""}"
356096748785398,1 to 15 Years,MCA,$64K-$114K,Wellington,New Zealand,-40.9006,174.886,Part-Time,24948,2023-09-10,Male,David Wang,+1-293-360-4760,Marketing Manager,Digital Marketing Manager,FlexJobs,"Digital Marketing Managers lead digital marketing efforts, including SEO, SEM, social media, email marketing, and content strategy. They develop and execute digital marketing campaigns to increase brand awareness, drive traffic, and generate leads or sales.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Digital marketing strategies SEO and SEM Social media marketing Email marketing campaigns Content marketing Web analytics (e.g., Google Analytics) Marketing automation tools (e.g., HubSpot, Marketo)","Develop and execute digital marketing strategies, including SEO, email marketing, and social media campaigns. Analyze digital marketing metrics and adjust strategies as needed. Manage digital marketing budgets.",XPO,"{""Sector"":""Transportation"",""Industry"":""Transportation and Logistics"",""City"":""Greenwich"",""State"":""Connecticut"",""Zip"":""6831"",""Website"":""www.xpo.com"",""Ticker"":""XPO"",""CEO"":""Mario A. Harik""}"
1785588187912867,3 to 15 Years,B.Com,$60K-$85K,Guatemala City,Guatemala,15.7835,-90.2308,Temporary,53118,2022-05-21,Male,Elizabeth Archer,001-759-918-2152x23560,Customer Support Specialist,Customer Success Manager,Glassdoor,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,"Build and maintain strong customer relationships, ensuring customer satisfaction and retention. Identify opportunities to upsell or cross-sell products or services. Gather and relay customer feedback to improve products.",Reynolds American Inc.,"{""Sector"":""Tobacco"",""Industry"":""Tobacco"",""City"":""Winston-Salem"",""State"":""NC"",""Zip"":""27102"",""Website"":""https://www.reynoldsamerican.com/"",""Ticker"":""N/A"",""CEO"":""N/A""}"
2032422203693506,1 to 9 Years,PhD,$60K-$102K,Chisinau,Moldova,47.4116,28.3699,Contract,112727,2022-04-26,Both,David Jones,821-540-8940x71325,Executive Assistant,Office Manager,SimplyHired,"Office Managers oversee daily office operations, including supervising staff, managing facilities, and ensuring efficient workflow. They may also handle budgeting, resource allocation, and office policies.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,"Oversee office operations, including facilities management and vendor relations. Manage office budgets and expenses. Coordinate office events and logistics.",Croda International,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Snaith"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.croda.com"",""Ticker"":""CRDA.L"",""CEO"":""Steve Foots""}"
140312347208020,2 to 9 Years,M.Com,$59K-$110K,Managua,Nicaragua,12.8654,-85.2072,Intern,100341,2023-02-19,Female,Angela Shelton,329.671.8331x6041,Accountant,Tax Accountant,Jobs2Careers,"Tax Accountants specialize in tax-related matters. They prepare tax returns, assist with tax planning, and ensure compliance with tax laws and regulations. They stay updated on tax codes and advise organizations on tax strategies.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Tax preparation Tax planning Tax regulations Accounting Tax software proficiency,"Prepare and file tax returns, provide tax planning advice, and address tax-related issues. Stay up-to-date on tax laws and regulations. Assist clients with tax compliance and planning.",NIO Inc.,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Shanghai"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.nio.com/"",""Ticker"":""NIO"",""CEO"":""William Li Bin""}"
1456571591673728,5 to 12 Years,BCA,$55K-$86K,Dakar,Senegal,14.4974,-14.4524,Temporary,20903,2023-06-01,Male,Tina Simon,458.337.7561x739,Software Engineer,DevOps Engineer,Monster,"DevOps Engineers focus on automating and streamlining the development and deployment processes. They work to improve collaboration between development and IT operations, implementing tools and practices for continuous integration and continuous delivery (CI/CD).","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Automation and scripting (e.g., Python, Bash) Continuous Integration/Continuous Deployment (CI/CD) Containerization (e.g., Docker, Kubernetes) Infrastructure as Code (e.g., Terraform, Ansible) Cloud platforms (e.g., AWS, Azure, GCP) Monitoring and troubleshooting skills","Configure and maintain continuous integration and deployment (CI/CD) pipelines, ensuring efficient software delivery. Automate and streamline development and deployment processes. Monitor and troubleshoot system issues.",Dell Technologies,"{""Sector"":""Technology"",""Industry"":""Computers, Office Equipment"",""City"":""Round Rock"",""State"":""Texas"",""Zip"":""78682"",""Website"":""www.delltechnologies.com"",""Ticker"":""DELL"",""CEO"":""Michael S. Dell""}"
2810483624872943,0 to 8 Years,M.Tech,$63K-$107K,Roseau,Dominica,15.4149,-61.3705,Contract,130970,2022-06-12,Both,Brandon Williams,358.230.4763,Account Executive,Key Account Executive,The Muse,A Key Account Executive manages strategic accounts for a company. They build strong client relationships and work to expand business opportunities within these key accounts.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Key account management Sales strategy development Negotiation and closing skills Relationship building Industry and market knowledge,"Focus on strategic accounts, serving as the primary point of contact for key clients. Develop account plans and growth strategies. Ensure high levels of client satisfaction and retention.",Keurig Dr Pepper Inc.,"{""Sector"":""Beverage"",""Industry"":""Food and Beverage"",""City"":""Burlington"",""State"":""MA"",""Zip"":""1803"",""Website"":""https://www.keurigdrpepper.com/"",""Ticker"":""KDP"",""CEO"":""Robert Gamgort""}"
1428338172958783,1 to 11 Years,PhD,$64K-$125K,Wellington,New Zealand,-40.9006,174.886,Temporary,96924,2023-07-29,Both,Eric Fowler,001-601-305-3600x220,Customer Support Specialist,Customer Success Manager,Jobs2Careers,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,"Build and maintain strong customer relationships, ensuring customer satisfaction and retention. Identify opportunities to upsell or cross-sell products or services. Gather and relay customer feedback to improve products.",Goodyear Tire & Rubber,"{""Sector"":""Automotive"",""Industry"":""Motor Vehicles & Parts"",""City"":""Akron"",""State"":""Ohio"",""Zip"":""44316"",""Website"":""www.goodyear.com"",""Ticker"":""GT"",""CEO"":""Richard J. Kramer""}"
3059442431376970,4 to 13 Years,M.Com,$58K-$85K,Quito,Ecuador,-1.8312,-78.1834,Temporary,45158,2021-10-28,Female,Joshua Lucas,+1-333-650-9132x7172,Personal Assistant,Personal Secretary,USAJOBS,"Personal Secretaries provide administrative support to individuals or executives. They manage schedules, handle correspondence, and assist with various tasks to ensure efficiency.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Administrative support Calendar management Communication skills Time management Organizational skills Confidentiality,"Act as a personal secretary, managing personal appointments and tasks. Handle correspondence and communication on behalf of the employer. Organize personal schedules and commitments.",AT&T,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75202"",""Website"":""www.att.com"",""Ticker"":""T"",""CEO"":""John T. Stankey""}"
1293236117136341,1 to 15 Years,MCA,$56K-$95K,Funafuti,Tuvalu,-7.1095,177.6493,Temporary,118342,2023-07-20,Both,Robert Matthews,+1-408-412-3205x22862,Registered Nurse,Staff Nurse,The Muse,"A Staff Nurse provides patient care, administers medications, and collaborates with healthcare teams to ensure the well-being of patients in clinical settings.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Nursing care Patient assessment Medical knowledge,"Provide direct patient care, including assessments, medication administration, and wound care. Monitor patient conditions and vital signs. Collaborate with healthcare teams to develop care plans.",Visa,"{""Sector"":""Financial Services"",""Industry"":""Financial Data Services"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94105"",""Website"":""www.visa.com"",""Ticker"":""V"",""CEO"":""Ryan Mcinerney""}"
1327404382689246,0 to 13 Years,BCA,$61K-$87K,Oslo,Norway,60.472,8.4689,Contract,23370,2022-05-01,Both,Rachel Davis,440.667.0501x784,Database Administrator,Database Security Specialist,Stack Overflow Jobs,A Database Security Specialist focuses on protecting databases from unauthorized access and data breaches. They implement security measures and ensure compliance with regulations.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Database security measures Data encryption and access control Security compliance Vulnerability assessment Database auditing and monitoring,Implement and maintain security measures to protect databases from unauthorized access and cyber threats. Monitor and audit database activity. Ensure compliance with data protection regulations.,Tata Consumer Products,"{""Sector"":""Consumer Goods"",""Industry"":""Consumer Goods"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400099"",""Website"":""https://www.tataconsumer.com/"",""Ticker"":""TATACON"",""CEO"":""Sunil D'Souza""}"
291156519047546,5 to 14 Years,M.Com,$56K-$109K,Lom̩,Togo,8.6195,0.8248,Temporary,15314,2022-04-14,Male,Erin Garcia,001-842-337-8478x45081,Nurse Manager,Clinical Nurse Manager,Snagajob,"Clinical Nurse Managers lead and supervise nursing staff in clinical settings. They coordinate patient care, manage resources, and support nursing teams in providing safe and effective patient treatment.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Clinical nursing Patient assessment Care planning Staff development Healthcare protocols Communication skills Problem-solving abilities,Manage clinical nursing teams in hospitals or medical facilities. Supervise patient care and treatment plans. Monitor patient outcomes and quality of care.,Taylor Morrison Home,"{""Sector"":""Real Estate"",""Industry"":""Homebuilders"",""City"":""Scottsdale"",""State"":""Arizona"",""Zip"":""85251"",""Website"":""www.taylormorrison.com"",""Ticker"":""TMHC"",""CEO"":""Sheryl D. Palmer""}"
2888378788165115,0 to 9 Years,B.Tech,$64K-$106K,City of Baghdad,Iraq,33.2232,43.6793,Temporary,83224,2023-06-07,Female,Gary Ross,569-774-9017,Social Media Manager,Community Manager,FlexJobs,"Community Managers build and engage online communities around a brand or product. They interact with community members, moderate discussions, and foster a sense of belonging and loyalty among community members.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Community engagement and moderation Online community-building strategies Content curation and creation Crisis management and conflict resolution Analytics and reporting,Build and manage online communities and social media profiles. Engage with followers and respond to comments and messages. Handle reputation management and address customer inquiries.,Telstra Corporation,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Melbourne"",""State"":""VIC"",""Zip"":""3000"",""Website"":""https://www.telstra.com.au/"",""Ticker"":""TLS"",""CEO"":""Andrew Penn""}"
2198853256327164,4 to 9 Years,M.Tech,$61K-$113K,The City of Hamilton,Bermuda,32.3078,-64.7505,Part-Time,92844,2022-12-22,Female,Laura Williams,(952)311-5969,Customer Success Manager,Customer Support Specialist,CareerBuilder,A Customer Support Specialist assists customers with inquiries or issues related to a companys products or services. They provide solutions and maintain customer satisfaction.,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Customer service Problem-solving Communication skills Ticketing system usage Product knowledge,"Provide responsive and effective customer support, addressing inquiries and resolving issues. Escalate and track customer cases as needed. Document customer interactions and feedback.",NGL Energy Partners,"{""Sector"":""Energy"",""Industry"":""Pipelines"",""City"":""Tulsa"",""State"":""Oklahoma"",""Zip"":""74136"",""Website"":""www.nglenergypartners.com"",""Ticker"":""NGL"",""CEO"":""Michael Krimbill""}"
